date,country,cumulative_total_cases,daily_new_cases,active_cases_x,cumulative_total_deaths,daily_new_deaths,month_year,continent,total_confirmed,total_deaths,total_recovered,active_cases_y,serious_or_critical,total_cases_per_1m_population,total_deaths_per_1m_population,total_tests,total_tests_per_1m_population,population
2021-06-19,UK,4724033.0,10320.0,293587.0,130611.0,12.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-20,UK,4732478.0,8445.0,299859.0,130634.0,23.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-21,UK,4742565.0,10087.0,307910.0,130659.0,25.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-22,UK,4758872.0,16307.0,321715.0,130675.0,16.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-23,UK,4776275.0,17403.0,337083.0,130688.0,13.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-24,UK,4794625.0,18350.0,353670.0,130696.0,8.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-25,UK,4813337.0,18712.0,370454.0,130719.0,23.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-26,UK,4831506.0,18169.0,342489.0,130741.0,22.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-27,UK,4847806.0,16300.0,354454.0,130758.0,17.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-28,UK,4866308.0,18502.0,367663.0,130780.0,22.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-29,UK,4894726.0,28418.0,389854.0,130793.0,13.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-06-30,UK,4922925.0,28199.0,412278.0,130817.0,24.0,2021-06,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-01,UK,4951847.0,28922.0,435859.0,130839.0,22.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-02,UK,4980641.0,28794.0,458972.0,130864.0,25.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-03,UK,5006981.0,26340.0,479253.0,130892.0,28.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-04,UK,5030988.0,24007.0,495707.0,130921.0,29.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-05,UK,5056143.0,25155.0,513450.0,130950.0,29.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-06,UK,5091040.0,34897.0,540231.0,130979.0,29.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-07,UK,5127080.0,36040.0,568533.0,131013.0,34.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-08,UK,5165673.0,38593.0,599643.0,131042.0,29.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-09,UK,5199672.0,33999.0,625887.0,131085.0,43.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-10,UK,5232471.0,32799.0,651000.0,131133.0,48.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-11,UK,5260844.0,28373.0,670302.0,131176.0,43.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-12,UK,5291346.0,30502.0,689770.0,131211.0,35.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-13,UK,5335851.0,44505.0,723808.0,131253.0,42.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-14,UK,5383554.0,47703.0,761189.0,131304.0,51.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-15,UK,5438463.0,54909.0,806834.0,131348.0,44.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-16,UK,5500459.0,61996.0,858194.0,131401.0,53.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-17,UK,5555721.0,55262.0,901821.0,131454.0,53.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-18,UK,5594194.0,38473.0,924243.0,131507.0,53.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-19,UK,5630374.0,36180.0,943864.0,131577.0,70.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-20,UK,5678284.0,47910.0,976760.0,131660.0,83.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-21,UK,5718153.0,39869.0,998620.0,131719.0,59.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-22,UK,5753688.0,35535.0,1019623.0,131775.0,56.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-23,UK,5784962.0,31274.0,1028402.0,131853.0,78.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-24,UK,5812726.0,27764.0,1036129.0,131937.0,84.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-25,UK,5835574.0,22848.0,1033298.0,132011.0,74.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-26,UK,5857746.0,22172.0,1027853.0,132084.0,73.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-27,UK,5887723.0,29977.0,1031129.0,132161.0,77.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-28,UK,5917297.0,29574.0,1036207.0,132234.0,73.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-29,UK,5947532.0,30235.0,1042583.0,132323.0,89.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-30,UK,5975961.0,28429.0,1044172.0,132405.0,82.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-07-31,UK,6000706.0,24745.0,1040638.0,132513.0,108.0,2021-07,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-01,UK,6021274.0,20568.0,1029186.0,132604.0,91.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-02,UK,6042173.0,20899.0,1017963.0,132701.0,97.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-03,UK,6072007.0,29834.0,1012636.0,132783.0,82.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-04,UK,6102452.0,30445.0,1011208.0,132858.0,75.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-05,UK,6134789.0,32337.0,1012272.0,132939.0,81.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-06,UK,6166449.0,31660.0,1010006.0,133043.0,104.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-07,UK,6194506.0,28057.0,1002020.0,133139.0,96.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-08,UK,6217072.0,22566.0,982886.0,133236.0,97.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-09,UK,6239956.0,22884.0,957800.0,133317.0,81.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-10,UK,6272113.0,32157.0,938716.0,133399.0,82.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-11,UK,6303627.0,31514.0,916054.0,133481.0,82.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-12,UK,6336973.0,33346.0,901765.0,133570.0,89.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-13,UK,6368695.0,31722.0,894108.0,133679.0,109.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-14,UK,6397663.0,28968.0,877182.0,133788.0,109.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-15,UK,6422720.0,25057.0,858716.0,133886.0,98.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-16,UK,6448041.0,25321.0,844662.0,133974.0,88.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-17,UK,6484936.0,36895.0,845790.0,134059.0,85.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-18,UK,6522845.0,37909.0,852363.0,134171.0,112.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-19,UK,6561580.0,38735.0,862220.0,134275.0,104.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-20,UK,6598063.0,36483.0,874015.0,134386.0,111.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-21,UK,6630286.0,32223.0,883011.0,134506.0,120.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-22,UK,6658801.0,28515.0,884153.0,134614.0,108.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-23,UK,6687528.0,28727.0,882050.0,134735.0,121.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-24,UK,6727238.0,39710.0,892514.0,134853.0,118.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-25,UK,6764909.0,37671.0,904341.0,134969.0,116.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-26,UK,6803677.0,38768.0,918956.0,135074.0,105.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-27,UK,6841284.0,37607.0,934917.0,135192.0,118.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-28,UK,6875018.0,33734.0,947335.0,135322.0,130.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-29,UK,6902610.0,27592.0,945919.0,135450.0,128.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-30,UK,6928741.0,26131.0,942100.0,135581.0,131.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-08-31,UK,6963496.0,34755.0,945306.0,135690.0,109.0,2021-08,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-01,UK,7008700.0,45204.0,962249.0,135809.0,119.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-02,UK,7052215.0,43515.0,978667.0,135929.0,120.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-03,UK,7094525.0,42310.0,996109.0,136060.0,131.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-04,UK,7133151.0,38626.0,1011542.0,136209.0,149.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-05,UK,7164954.0,31803.0,1014018.0,136345.0,136.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-06,UK,7196753.0,31799.0,1012966.0,136505.0,160.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-07,UK,7241668.0,44915.0,1025561.0,136646.0,141.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-08,UK,7280278.0,38610.0,1034945.0,136804.0,158.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-09,UK,7316117.0,35839.0,1044299.0,136947.0,143.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-10,UK,7350081.0,33964.0,1050055.0,137116.0,169.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-11,UK,7379256.0,29175.0,1052673.0,137264.0,148.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-12,UK,7402787.0,23531.0,1042506.0,137404.0,140.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-13,UK,7426840.0,24053.0,1030186.0,137549.0,145.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-14,UK,7461491.0,34651.0,1027848.0,137661.0,112.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-15,UK,7492908.0,31417.0,1027488.0,137818.0,157.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-16,UK,7523283.0,30375.0,1025865.0,137965.0,147.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-17,UK,7552831.0,29548.0,1023794.0,138118.0,153.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-18,UK,7582295.0,29464.0,1022719.0,138298.0,180.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-19,UK,7608934.0,26639.0,1013764.0,138423.0,125.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-20,UK,7640017.0,31083.0,1006788.0,138550.0,127.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-21,UK,7680773.0,40756.0,1009826.0,138690.0,140.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-22,UK,7719608.0,38835.0,1016542.0,138813.0,123.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-23,UK,7756357.0,36749.0,1020347.0,138966.0,153.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-24,UK,7792194.0,35837.0,1029999.0,139107.0,141.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-25,UK,7824290.0,32096.0,1030084.0,139234.0,127.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-26,UK,7852850.0,28560.0,1023296.0,139361.0,127.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-27,UK,7884914.0,32064.0,1017616.0,139460.0,99.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-28,UK,7926493.0,41579.0,1017763.0,139578.0,118.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-29,UK,7963033.0,36540.0,1017153.0,139688.0,110.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-09-30,UK,7997852.0,34819.0,1015358.0,139815.0,127.0,2021-09,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-01,UK,8030439.0,32587.0,1007197.0,139930.0,115.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-02,UK,8059490.0,29051.0,999376.0,140061.0,131.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-03,UK,8085799.0,26309.0,987334.0,140173.0,112.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-04,UK,8117850.0,32051.0,982007.0,140272.0,99.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-05,UK,8161577.0,43727.0,988759.0,140377.0,105.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-06,UK,8200840.0,39263.0,998981.0,140499.0,122.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-07,UK,8240095.0,39255.0,1009620.0,140604.0,105.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-08,UK,8278557.0,38462.0,1017832.0,140729.0,125.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-09,UK,8314154.0,35597.0,1027361.0,140851.0,122.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-10,UK,8346450.0,32296.0,1029520.0,140970.0,119.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-11,UK,8382856.0,36406.0,1039494.0,141068.0,98.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-12,UK,8433141.0,50285.0,1057743.0,141195.0,127.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-13,UK,8481440.0,48299.0,1076400.0,141312.0,117.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-14,UK,8529205.0,47765.0,1095165.0,141435.0,123.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-15,UK,8575618.0,46413.0,1106234.0,141586.0,151.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-16,UK,8619164.0,43546.0,1118830.0,141727.0,141.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-17,UK,8657036.0,37872.0,1123005.0,141862.0,135.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-18,UK,8700783.0,43747.0,1130661.0,141993.0,131.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-19,UK,8758511.0,57728.0,1152120.0,142122.0,129.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-20,UK,8811022.0,52511.0,1174145.0,142252.0,130.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-21,UK,8862672.0,51650.0,1194042.0,142409.0,157.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-22,UK,8907865.0,45193.0,1202085.0,142570.0,161.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-23,UK,8948523.0,40658.0,1209334.0,142708.0,138.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-24,UK,8983619.0,35096.0,1208481.0,142876.0,168.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-25,UK,9019376.0,35757.0,1208522.0,143031.0,155.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-26,UK,9066823.0,47447.0,1221344.0,143167.0,136.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-27,UK,9108932.0,42109.0,1233989.0,143334.0,167.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-28,UK,9151967.0,43035.0,1247517.0,143498.0,164.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-29,UK,9193342.0,41375.0,1254784.0,143694.0,196.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-30,UK,9233583.0,40241.0,1262238.0,143868.0,174.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-10-31,UK,9267139.0,33556.0,1256955.0,144040.0,172.0,2021-10,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-01,UK,9301933.0,34794.0,1252011.0,144231.0,191.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-02,UK,9347035.0,45102.0,1256442.0,144411.0,180.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-03,UK,9385041.0,38006.0,1260409.0,144572.0,161.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-04,UK,9421013.0,35972.0,1262824.0,144740.0,168.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-05,UK,9454665.0,33652.0,1257172.0,144899.0,159.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-06,UK,9484978.0,30313.0,1249802.0,145060.0,161.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-07,UK,9512408.0,27430.0,1234946.0,145231.0,171.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-08,UK,9542992.0,30584.0,1220927.0,145402.0,171.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-09,UK,9587116.0,44124.0,1220710.0,145561.0,159.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-10,UK,9629358.0,42242.0,1220017.0,145712.0,151.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-11,UK,9672289.0,42931.0,1218327.0,145862.0,150.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-12,UK,9713275.0,40986.0,1210654.0,146007.0,145.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-13,UK,9751032.0,37757.0,1205230.0,146158.0,151.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
2021-11-14,UK,9783911.0,32879.0,1189247.0,146295.0,137.0,2021-11,Europe,22159805,176708.0,21677896.0,305201.0,253.0,323264,2578.0,519264096.0,7574950.0,68550166
